starting new session
Running telemetry display for trial number: 21
msg_data: Frame(id=1798, data=bytearray(b'\x00'), dlc=1, flags=<MessageFlag.STD: 2>, timestamp=9)
sending: 5530 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5531)
sending: 5531 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5532)
sending: 5532 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x00\x00\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5551)
sending: 5551 to db
msg_data: Frame(id=646, data=bytearray(b'\x03\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5551)
sending: 5551 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5551)
sending: 5551 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5552)
sending: 5552 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x01\x00\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5571)
sending: 5571 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5572)
sending: 5572 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5572)
sending: 5572 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5573)
sending: 5573 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x03\x00\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5592)
sending: 5592 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5592)
sending: 5592 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5592)
sending: 5592 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5593)
sending: 5593 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x00\x00\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5612)
sending: 5612 to db
msg_data: Frame(id=646, data=bytearray(b'\x03\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5612)
sending: 5612 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5612)
sending: 5612 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5613)
sending: 5613 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x00\x00\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5632)
sending: 5632 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5633)
sending: 5633 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5633)
sending: 5633 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5634)
sending: 5634 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xfd\xff\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5652)
sending: 5652 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5652)
sending: 5652 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5653)
sending: 5653 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5654)
sending: 5654 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x00\x00\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5673)
sending: 5673 to db
msg_data: Frame(id=646, data=bytearray(b'\xfd\xff\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5673)
sending: 5673 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5674)
sending: 5674 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5675)
sending: 5675 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x02\x00\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5694)
sending: 5694 to db
msg_data: Frame(id=646, data=bytearray(b'\xfe\xff\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5694)
sending: 5694 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5694)
sending: 5694 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5695)
sending: 5695 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x01\x00\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5714)
sending: 5714 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5714)
sending: 5714 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5714)
sending: 5714 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5716)
sending: 5716 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x00\x00\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5735)
sending: 5735 to db
msg_data: Frame(id=646, data=bytearray(b'\xfe\xff\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5735)
sending: 5735 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5735)
sending: 5735 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5736)
sending: 5736 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xfe\xff\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5755)
sending: 5755 to db
msg_data: Frame(id=646, data=bytearray(b'\xfe\xff\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5755)
sending: 5755 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5755)
sending: 5755 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5757)
sending: 5757 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xfd\xff\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5775)
sending: 5775 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5775)
sending: 5775 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5775)
sending: 5775 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5777)
sending: 5777 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xfb\xff\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5795)
sending: 5795 to db
msg_data: Frame(id=646, data=bytearray(b'\xff\xff\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5795)
sending: 5795 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5796)
sending: 5796 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5797)
sending: 5797 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xff\xff\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5815)
sending: 5815 to db
msg_data: Frame(id=646, data=bytearray(b'\xff\xff\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5815)
sending: 5815 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5816)
sending: 5816 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5817)
sending: 5817 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x03\x00\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5836)
sending: 5836 to db
msg_data: Frame(id=646, data=bytearray(b'\xff\xff\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5836)
sending: 5836 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5836)
sending: 5836 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5836)
sending: 5836 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x00\x00\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5856)
sending: 5856 to db
msg_data: Frame(id=646, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5856)
sending: 5856 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5857)
sending: 5857 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5858)
sending: 5858 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x01\x00\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5877)
sending: 5877 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5877)
sending: 5877 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5877)
sending: 5877 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5879)
sending: 5879 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xfb\xff\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5897)
sending: 5897 to db
msg_data: Frame(id=646, data=bytearray(b'\xfc\xff\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5897)
sending: 5897 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5897)
sending: 5897 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5899)
sending: 5899 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xff\xff\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5917)
sending: 5917 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5918)
sending: 5918 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5918)
sending: 5918 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5919)
sending: 5919 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x03\x00\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5938)
sending: 5938 to db
msg_data: Frame(id=646, data=bytearray(b'\xff\xff\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5938)
sending: 5938 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5938)
sending: 5938 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5940)
sending: 5940 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x01\x00\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5958)
sending: 5958 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5958)
sending: 5958 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5958)
sending: 5958 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5960)
sending: 5960 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xfd\xff\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5979)
sending: 5979 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5979)
sending: 5979 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5979)
sending: 5979 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=5981)
sending: 5981 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xfd\xff\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6000)
sending: 6000 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6000)
sending: 6000 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6001)
sending: 6001 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6002)
sending: 6002 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xff\xff\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6020)
sending: 6020 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6020)
sending: 6020 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6021)
sending: 6021 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6022)
sending: 6022 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x02\x00\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6041)
sending: 6041 to db
msg_data: Frame(id=646, data=bytearray(b'\xfe\xff\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6041)
sending: 6041 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6041)
sending: 6041 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6042)
sending: 6042 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x00\x00\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6061)
sending: 6061 to db
msg_data: Frame(id=646, data=bytearray(b'\x03\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6061)
sending: 6061 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6061)
sending: 6061 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6062)
sending: 6062 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x02\x00\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6081)
sending: 6081 to db
msg_data: Frame(id=646, data=bytearray(b'\xfe\xff\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6081)
sending: 6081 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6081)
sending: 6081 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6081)
sending: 6081 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x01\x00\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6101)
sending: 6101 to db
msg_data: Frame(id=646, data=bytearray(b'\xff\xff\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6101)
sending: 6101 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6101)
sending: 6101 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6102)
sending: 6102 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xfe\xff\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6121)
sending: 6121 to db
msg_data: Frame(id=646, data=bytearray(b'\x03\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6121)
sending: 6121 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6122)
sending: 6122 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6122)
sending: 6122 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xfe\xff\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6141)
sending: 6141 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6141)
sending: 6141 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6141)
sending: 6141 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6143)
sending: 6143 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x01\x00\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6161)
sending: 6161 to db
msg_data: Frame(id=646, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6162)
sending: 6162 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6162)
sending: 6162 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6163)
sending: 6163 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x01\x00\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6182)
sending: 6182 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6183)
sending: 6183 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6183)
sending: 6183 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6183)
sending: 6183 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x02\x00\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6203)
sending: 6203 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6203)
sending: 6203 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6203)
sending: 6203 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6204)
sending: 6204 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x00\x00\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6223)
sending: 6223 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6223)
sending: 6223 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6223)
sending: 6223 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6225)
sending: 6225 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xfe\xff\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6243)
sending: 6243 to db
msg_data: Frame(id=646, data=bytearray(b'\x01\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6243)
sending: 6243 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6243)
sending: 6243 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6245)
sending: 6245 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xfe\xff\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6263)
sending: 6263 to db
msg_data: Frame(id=646, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6264)
sending: 6264 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6264)
sending: 6264 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6265)
sending: 6265 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\xfe\xff\x00\x00\xd1\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6283)
sending: 6283 to db
msg_data: Frame(id=646, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6284)
sending: 6284 to db
msg_data: Frame(id=902, data=bytearray(b'\x00\x00\x00\x00@\xf8\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6284)
sending: 6284 to db
msg_data: Frame(id=1158, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6285)
sending: 6285 to db
msg_data: Frame(id=390, data=bytearray(b'\x83\x10\x03\x00\x00\x00\xd3\x14'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6304)
sending: 6304 to db
msg_data: Frame(id=646, data=bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'), dlc=8, flags=<MessageFlag.STD: 2>, timestamp=6304)
sending: 6304 to db
